,city,district,price,area
3367,Łódź,Polesie,257000.0,43.0
3368,Łódź,Bałuty,599000.0,63.8
3369,Łódź,,557696.0,61.23
3370,Łódź,Górna,354510.0,45.45
3371,Łódź,Bałuty,,77.31
3372,Łódź,Bałuty,358000.0,44.91
3373,Łódź,Bałuty,,87.46
3374,Łódź,Bałuty,259000.0,45.1
3375,Łódź,Bałuty,1440000.0,142.24
3376,Łódź,Bałuty,309000.0,45.13
3377,Łódź,Bałuty,499000.0,70.55
3378,Łódź,Bałuty,310000.0,43.19
3379,Łódź,Bałuty,333000.0,47.0
3380,Łódź,Górna,270000.0,36.0
3381,Łódź,Widzew,430000.0,62.99
3382,Łódź,Śródmieście,728000.0,104.12
3383,Łódź,Polesie,315000.0,42.42
3384,Łódź,Bałuty,327000.0,46.5
3385,Łódź,Bałuty,299000.0,35.01
3386,Łódź,,399000.0,62.5
3387,Łódź,Widzew,950000.0,134.2
3388,Łódź,Bałuty,429000.0,68.69
3389,Łódź,Górna,399000.0,47.5
3390,Łódź,Widzew,360282.0,38.74
3391,Łódź,Śródmieście,593448.0,75.12
3392,Łódź,Śródmieście,511190.0,60.14
3393,Łódź,Śródmieście,448398.0,51.54
3394,Łódź,Bałuty,265000.0,44.7
3395,Łódź,Bałuty,285000.0,38.0
3396,Łódź,Polesie,500324.0,60.28
3397,Łódź,Bałuty,292000.0,40.0
3398,Łódź,Polesie,295000.0,38.0
3399,Łódź,Polesie,272000.0,47.5
3400,Łódź,Górna,329000.0,62.0
3401,Łódź,Polesie,290000.0,43.0
3402,Łódź,Bałuty,429000.0,68.68
3403,Łódź,Polesie,,67.96
3404,Łódź,Polesie,299000.0,42.42
3405,Łódź,Górna,250000.0,36.0
3406,Łódź,Śródmieście,189000.0,23.49
3407,Łódź,Śródmieście,105000.0,13.63
3408,Łódź,Widzew,238342.5,28.89
3409,Łódź,Górna,396000.0,43.6
3410,Łódź,Polesie,560000.0,70.74
3411,Łódź,Polesie,,72.54
3412,Łódź,Śródmieście,476250.0,38.1
3413,Łódź,Widzew,260000.0,37.0
3414,Łódź,Górna,390600.0,51.31
3415,Łódź,Polesie,330500.0,38.68
3416,Łódź,Polesie,,29.02
3417,Łódź,Śródmieście,928000.0,92.8
3418,Łódź,Bałuty,290000.0,45.32
3419,Łódź,Polesie,450000.0,58.96
3420,Łódź,Górna,359000.0,63.59
3421,Łódź,Bałuty,310000.0,38.3
3422,Łódź,Polesie,392500.0,52.29
3423,Łódź,,350000.0,42.0
3424,Łódź,Polesie,310000.0,54.1
3425,Łódź,,530000.0,44.69
3426,Łódź,Górna,470000.0,82.0
3427,Łódź,Widzew,262000.0,37.0
3428,Łódź,Górna,265000.0,36.62
3429,Łódź,Widzew,309000.0,38.0
3430,Łódź,Polesie,389000.0,57.0
3431,Łódź,Górna,329000.0,54.3
3432,Łódź,Polesie,620000.0,73.5
3433,Łódź,Bałuty,608412.0,72.43
3434,Łódź,Polesie,,42.63
3435,Łódź,Śródmieście,572205.0,51.55
3436,Łódź,Śródmieście,,42.31
3437,Łódź,Śródmieście,262900.0,26.29
3438,Łódź,Śródmieście,599760.0,71.4
3439,Łódź,Śródmieście,367337.0,36.37
3440,Łódź,Śródmieście,499000.0,104.0
3441,Łódź,Bałuty,330000.0,45.0
3442,Łódź,Bałuty,330000.0,57.0
3443,Łódź,Śródmieście,360000.0,50.0
3444,Łódź,Polesie,,29.98
3445,Łódź,Śródmieście,735280.0,72.8
3446,Łódź,Śródmieście,156900.0,20.37
3447,Łódź,Polesie,334000.0,54.22
3448,Łódź,Śródmieście,648900.0,103.23
3449,Łódź,Bałuty,339900.0,51.19
3450,Łódź,Widzew,300000.0,37.05
3451,Łódź,Polesie,339900.0,48.57
3452,Łódź,Górna,365000.0,43.0
3453,Łódź,Górna,289000.0,39.66
3454,Łódź,Polesie,,102.12
3455,Łódź,Śródmieście,738815.0,73.15
3456,Łódź,Górna,170000.0,20.42
3457,Łódź,Górna,329000.0,57.0
3458,Łódź,Bałuty,,54.32
3459,Łódź,Bałuty,474000.0,73.43
3460,Łódź,,365000.0,43.9
3461,Łódź,Polesie,278000.0,43.5
3462,Łódź,Bałuty,308999.0,46.5
3463,Łódź,,334664.0,39.0
3464,Łódź,Widzew,345000.0,60.0
3465,Łódź,Bałuty,290000.0,37.7
3466,Łódź,Polesie,,68.15
3467,Łódź,Śródmieście,550480.0,49.15
3468,Łódź,Bałuty,590000.0,63.3
3469,Łódź,Bałuty,319000.0,51.62
3470,Łódź,Górna,249000.0,36.0
3471,Łódź,Górna,340000.0,59.0
3472,Łódź,Polesie,325000.0,60.45
3473,Łódź,Bałuty,470000.0,58.84
3474,Łódź,Śródmieście,315000.0,82.11
3475,Łódź,Górna,399000.0,180.0
3476,Łódź,Górna,260000.0,32.52
3477,Łódź,Śródmieście,260000.0,25.51
3478,Łódź,Polesie,199000.0,15.29
3479,Łódź,Polesie,,72.72
3480,Łódź,Śródmieście,379500.0,33.0
3481,Łódź,Widzew,365000.0,64.0
3482,Łódź,Polesie,259800.0,31.69
3483,Łódź,Bałuty,349000.0,53.37
3484,Łódź,Bałuty,360000.0,53.0
3485,Łódź,Widzew,475000.0,51.41
3486,Łódź,Widzew,475000.0,51.41
3487,Łódź,Polesie,329900.0,48.57
3488,Łódź,Bałuty,252000.0,37.09
3489,Łódź,Górna,225000.0,38.0
3490,Łódź,Widzew,125000.0,26.39
3491,Łódź,Bałuty,465000.0,63.56
3492,Łódź,Bałuty,499000.0,70.55
3493,Łódź,Widzew,255000.0,36.0
3494,Łódź,Górna,310000.0,57.0
3495,Łódź,Widzew,563000.0,93.34
3496,Łódź,Bałuty,329000.0,38.25
3497,Łódź,Polesie,360000.0,55.44
3498,Łódź,Śródmieście,563340.0,45.8
3499,Łódź,Polesie,,44.86
3500,Łódź,Bałuty,355000.0,44.0
3501,Łódź,Bałuty,359000.0,54.0
3502,Łódź,Śródmieście,229900.0,30.19
3503,Łódź,Polesie,379000.0,89.5
3504,Łódź,Śródmieście,430000.0,84.39
3505,Łódź,Górna,355000.0,54.0
3506,Łódź,Bałuty,379000.0,61.87
3507,Łódź,Górna,262000.0,26.89
3508,Łódź,Śródmieście,715000.0,74.0
3509,Łódź,Polesie,340000.0,75.0
3510,Łódź,Górna,309000.0,36.67
3511,Łódź,Polesie,395000.0,46.58
3512,Łódź,Górna,420000.0,50.0
3513,Łódź,Górna,332100.0,39.34
3514,Łódź,Polesie,,49.01
3515,Łódź,Widzew,1168900.0,146.06
3516,Łódź,,970000.0,110.0
3517,Łódź,Bałuty,364500.0,45.0
3518,Łódź,Górna,350000.0,55.0
3519,Łódź,Bałuty,239000.0,37.0
3520,Łódź,Widzew,354000.0,52.35
3521,Łódź,Widzew,450000.0,60.0
3522,Łódź,Widzew,329000.0,50.0
3523,Łódź,Polesie,278000.0,30.0
3524,Łódź,Polesie,,45.83
3525,Łódź,Widzew,359000.0,61.6
3526,Łódź,Polesie,310000.0,42.42
3527,Łódź,Śródmieście,,48.96
3528,Łódź,Polesie,,47.07
3529,Łódź,Bałuty,275000.0,39.0
3530,Łódź,Górna,245000.0,33.29
3531,Łódź,Bałuty,310000.0,46.92
3532,Łódź,Śródmieście,,49.57
3533,Łódź,Polesie,,43.57
3534,Łódź,Śródmieście,263764.0,28.67
3535,Łódź,Górna,211000.0,28.0
3536,Łódź,Bałuty,359000.0,47.0
3537,Łódź,Górna,314500.0,36.17
3538,Łódź,Widzew,390000.0,59.5
3539,Łódź,Górna,293000.0,36.13
3540,Łódź,Polesie,,43.41
3541,Łódź,Górna,269000.0,40.64
3542,Łódź,Widzew,,70.57
3543,Łódź,Widzew,,70.56
3544,Łódź,Widzew,,57.71
3545,Łódź,Widzew,,66.62
3546,Łódź,Widzew,,35.24
3547,Łódź,Widzew,,43.11
3548,Łódź,Widzew,,35.59
3549,Łódź,Widzew,,76.29
3550,Łódź,Widzew,,43.62
3551,Łódź,Widzew,,78.73
3552,Łódź,Widzew,,53.98
3553,Łódź,Widzew,,35.64
3554,Łódź,Widzew,,59.67
3555,Łódź,Widzew,,44.16
3556,Łódź,Widzew,,60.66
3557,Łódź,Widzew,,43.11
3558,Łódź,Widzew,,40.73
3559,Łódź,Widzew,,66.22
3560,Łódź,Widzew,,62.71
3561,Łódź,Widzew,,79.69
3562,Łódź,Widzew,,76.29
3563,Łódź,Widzew,,35.24
3564,Łódź,Widzew,,66.22
3565,Łódź,Widzew,,60.91
3566,Łódź,Widzew,,43.11
3567,Łódź,Widzew,,62.71
3568,Łódź,Widzew,,61.1
3569,Łódź,Widzew,,40.73
3570,Łódź,Widzew,,53.98
3571,Łódź,Widzew,,43.62
3572,Łódź,Widzew,,44.16
3573,Łódź,Widzew,,43.62
3574,Łódź,Widzew,,43.11
3575,Łódź,Widzew,,62.71
3576,Łódź,Widzew,,35.64
3577,Łódź,Widzew,,80.13
3578,Łódź,Widzew,,35.64
3579,Łódź,Widzew,,53.98
3580,Łódź,Widzew,,66.22
3581,Łódź,Widzew,,62.71
3582,Łódź,Widzew,,80.13
3583,Łódź,Widzew,,66.22
3584,Łódź,Widzew,,65.85
3585,Łódź,Widzew,,43.11
3586,Łódź,Widzew,,44.16
3587,Łódź,Widzew,,53.98
3588,Łódź,Widzew,,40.73
3589,Łódź,Polesie,,65.65
3590,Łódź,Polesie,,35.49
3591,Łódź,Polesie,,45.17
3592,Łódź,Polesie,,36.38
3593,Łódź,Polesie,,68.32
3594,Łódź,Polesie,,65.65
3595,Łódź,Polesie,,35.49
3596,Łódź,Polesie,,45.18
3597,Łódź,Polesie,,52.21
3598,Łódź,Polesie,,40.84
3599,Łódź,Polesie,,68.31
3600,Łódź,Polesie,,65.65
3601,Łódź,Polesie,,55.27
3602,Łódź,Polesie,,52.96
3603,Łódź,Polesie,,39.89
3604,Łódź,Polesie,,35.62
3605,Łódź,Polesie,,40.84
3606,Łódź,Polesie,,68.22
3607,Łódź,Polesie,,35.74
3608,Łódź,Polesie,,41.72
3609,Łódź,Polesie,,39.89
3610,Łódź,Polesie,,35.52
3611,Łódź,Polesie,,34.04
3612,Łódź,Polesie,,35.8
3613,Łódź,Polesie,,37.19
3614,Łódź,Polesie,,34.58
3615,Łódź,Polesie,,34.04
3616,Łódź,Polesie,,37.82
3617,Łódź,Polesie,,35.8
3618,Łódź,Polesie,,37.19
3619,Łódź,Polesie,,37.99
3620,Łódź,Polesie,,50.23
3621,Łódź,Polesie,,47.36
3622,Łódź,Polesie,,37.82
3623,Łódź,Polesie,,35.8
3624,Łódź,Polesie,,37.19
3625,Łódź,Polesie,,37.99
3626,Łódź,Polesie,,50.23
3627,Łódź,Polesie,,47.36
3628,Łódź,Polesie,,38.48
3629,Łódź,Polesie,,37.72
3630,Łódź,Polesie,,35.71
3631,Łódź,Polesie,,37.03
3632,Łódź,Polesie,,38.0
3633,Łódź,Polesie,,50.23
3634,Łódź,Polesie,,47.22
3635,Łódź,Polesie,,35.7
3636,Łódź,Polesie,,38.35
3637,Łódź,Polesie,,37.8
3638,Łódź,Polesie,,35.7
3639,Łódź,Polesie,,38.35
3640,Łódź,Polesie,,37.67
3641,Łódź,Polesie,,40.95
3642,Łódź,Polesie,,38.33
3643,Łódź,Polesie,,39.67
3644,Łódź,Polesie,,38.35
3645,Łódź,Polesie,325000.0,60.45
3646,Łódź,Górna,440000.0,54.0
3647,Łódź,Śródmieście,149900.0,29.97
3648,Łódź,Polesie,,41.68
3649,Łódź,Górna,259000.0,38.0
3650,Łódź,Górna,24000.0,30.0
3651,Łódź,Górna,455000.0,51.0
3652,Łódź,Górna,420000.0,51.27
3653,Łódź,Śródmieście,497000.0,61.27
3654,Łódź,Śródmieście,363064.0,34.91
3655,Łódź,Śródmieście,352591.0,34.91
3656,Łódź,Widzew,240000.0,37.05
3657,Łódź,Bałuty,359000.0,60.0
3658,Łódź,Polesie,269000.0,36.44
3659,Łódź,Bałuty,295000.0,47.0
3660,Łódź,Polesie,330000.0,55.0
3661,Łódź,Górna,785000.0,124.0
3662,Łódź,Polesie,,48.98
3663,Łódź,Polesie,,59.49
3664,Łódź,Polesie,,51.31
3665,Łódź,Widzew,299000.0,46.0
3666,Łódź,Górna,420000.0,56.35
3667,Łódź,Bałuty,362000.0,53.0
3668,Łódź,Polesie,,39.47
3669,Łódź,Polesie,,42.83
3670,Łódź,Polesie,,40.84
3671,Łódź,Polesie,,37.83
3672,Łódź,Polesie,,41.03
3673,Łódź,Polesie,,38.04
3674,Łódź,Polesie,,40.92
3675,Łódź,Polesie,,62.2
3676,Łódź,Polesie,,38.81
3677,Łódź,Polesie,,38.68
3678,Łódź,Polesie,,41.03
3679,Łódź,Polesie,,40.92
3680,Łódź,Polesie,,50.86
3681,Łódź,Polesie,,43.2
3682,Łódź,Polesie,,40.92
3683,Łódź,Polesie,,62.2
3684,Łódź,Polesie,,59.27
3685,Łódź,Polesie,,42.83
3686,Łódź,Polesie,,62.2
3687,Łódź,Polesie,,38.68
3688,Łódź,Polesie,,37.83
3689,Łódź,Polesie,,43.2
3690,Łódź,Polesie,,43.19
3691,Łódź,Polesie,,62.2
3692,Łódź,Polesie,,38.81
3693,Łódź,Polesie,,59.4
3694,Łódź,Polesie,,41.03
3695,Łódź,Polesie,,51.31
3696,Łódź,Polesie,,41.03
3697,Łódź,Polesie,,40.6
3698,Łódź,Polesie,,40.59
3699,Łódź,Polesie,,40.59
3700,Łódź,Polesie,,51.31
3701,Łódź,Polesie,,59.49
3702,Łódź,Polesie,,59.49
3703,Łódź,Polesie,,59.49
3704,Łódź,Polesie,,43.2
3705,Łódź,Polesie,,50.86
3706,Łódź,Polesie,,59.4
3707,Łódź,Polesie,,59.49
3708,Łódź,Polesie,,59.49
3709,Łódź,Polesie,,39.71
3710,Łódź,Polesie,,50.86
3711,Łódź,Polesie,,59.4
3712,Łódź,Polesie,,50.86
3713,Łódź,Polesie,,59.49
3714,Łódź,Polesie,,43.19
3715,Łódź,Polesie,,43.19
3716,Łódź,Polesie,,59.4
3717,Łódź,Polesie,,59.49
3718,Łódź,Polesie,,59.4
3719,Łódź,Polesie,325000.0,42.42
3720,Łódź,Górna,363300.0,39.49
3721,Łódź,Śródmieście,322000.0,59.75
3722,Łódź,ul. inż. Stefana Skrzywana,,69.93
3723,Łódź,ul. inż. Stefana Skrzywana,,49.19
3724,Łódź,Śródmieście,870000.0,134.27
3725,Łódź,Bałuty,155000.0,16.56
3726,Łódź,Polesie,,50.84
3727,Łódź,Górna,346000.0,62.0
3728,Łódź,Górna,275000.0,50.0
3729,Łódź,Górna,349000.0,50.07
3730,Łódź,Śródmieście,385000.0,50.86
3731,Łódź,Widzew,489000.0,57.29
3732,Łódź,Śródmieście,749000.0,75.0
3733,Łódź,Górna,340000.0,58.84
3734,Łódź,Polesie,402405.0,50.86
3735,Łódź,Bałuty,430686.0,60.76
3736,Łódź,Bałuty,404664.0,51.88
3737,Łódź,Bałuty,472363.0,66.53
3738,Łódź,Widzew,489000.0,64.0
3739,Łódź,Widzew,479000.0,64.0
3740,Łódź,Śródmieście,1077240.0,89.77
3741,Łódź,Śródmieście,575000.0,52.28
3742,Łódź,Bałuty,309000.0,55.21
3743,Łódź,Polesie,405000.0,46.58
3744,Łódź,Widzew,390000.0,62.64
3745,Łódź,Widzew,710000.0,97.8
3746,Łódź,Bałuty,1390000.0,140.0
3747,Łódź,Śródmieście,275000.0,48.63
3748,Łódź,Śródmieście,497000.0,56.49
3749,Łódź,Górna,410476.0,54.01
3750,Łódź,Polesie,319000.0,42.42
3751,Łódź,Bałuty,429000.0,49.8
3752,Łódź,Polesie,399000.0,47.0
3753,Łódź,Widzew,389000.0,47.22
3754,Łódź,Śródmieście,517000.0,43.12
3755,Łódź,Bałuty,329000.0,38.0
3756,Łódź,,329000.0,54.3
3757,Łódź,,372280.0,44.32
3758,Łódź,Widzew,380000.0,58.0
3759,Łódź,Polesie,275804.0,36.29
3760,Łódź,Śródmieście,360549.0,41.3
3761,Łódź,Górna,357870.0,45.3
3762,Łódź,Bałuty,,74.65
3763,Łódź,,299000.0,44.0
3764,Łódź,Polesie,455000.0,52.7
3765,Łódź,Widzew,1280000.0,123.17
3766,Łódź,Górna,490000.0,48.33
3767,Łódź,Widzew,440000.0,66.97
3768,Łódź,Górna,325000.0,39.34
3769,Łódź,Śródmieście,394900.0,30.38
3770,Łódź,Polesie,390000.0,53.0
3771,Łódź,Bałuty,265000.0,43.0
3772,Łódź,Widzew,,40.02
3773,Łódź,Widzew,,75.34
3774,Łódź,Widzew,,40.02
3775,Łódź,Widzew,,40.02
3776,Łódź,Górna,259000.0,36.85
3777,Łódź,Bałuty,249000.0,37.0
3778,Łódź,Śródmieście,,27.43
3779,Łódź,Śródmieście,,45.6
3780,Łódź,Widzew,375000.0,52.35
3781,Łódź,Bałuty,309900.0,43.19
3782,Łódź,Śródmieście,372852.0,42.24
3783,Łódź,Górna,362847.0,45.93
3784,Łódź,Bałuty,,77.31
3785,Łódź,Bałuty,770000.0,67.0
3786,Łódź,Górna,220000.0,21.07
3787,Łódź,Górna,240000.0,24.29
3788,Łódź,Bałuty,370000.0,47.0
3789,Łódź,Polesie,445000.0,64.22
3790,Łódź,Polesie,1140000.0,109.0
3791,Łódź,Bałuty,759000.0,109.0
3792,Łódź,Górna,329000.0,55.0
3793,Łódź,Górna,279000.0,43.0
3794,Łódź,Śródmieście,273042.0,27.58
3795,Łódź,Górna,439000.0,58.0
3796,Łódź,Śródmieście,670000.0,101.4
3797,Łódź,Bałuty,252000.0,39.23
3798,Łódź,Polesie,305000.0,42.0
3799,Łódź,Śródmieście,254000.0,40.6
3800,Łódź,Polesie,377000.0,47.0
3801,Łódź,Bałuty,378000.0,62.14
3802,Łódź,Śródmieście,175000.0,36.12
3803,Łódź,Bałuty,320000.0,53.74
3804,Łódź,Górna,580000.0,102.73
3805,Łódź,Bałuty,299000.0,38.05
3806,Łódź,Śródmieście,367570.0,41.3
3807,Łódź,Górna,357870.0,45.3
3808,Łódź,Bałuty,,74.65
3809,Łódź,Śródmieście,656000.0,64.04
3810,Łódź,Widzew,305000.0,52.93
3811,Łódź,Polesie,280000.0,72.88
3812,Łódź,Bałuty,310000.0,45.2
3813,Łódź,Widzew,235867.0,28.59
3814,Łódź,Bałuty,265000.0,42.0
3815,Łódź,Górna,357870.0,45.3
3816,Łódź,Polesie,267498.0,34.74
3817,Łódź,Śródmieście,520000.0,112.0
3818,Łódź,Górna,341280.0,43.2
3819,Łódź,Śródmieście,319000.0,50.87
3820,Łódź,Bałuty,497000.0,74.0
3821,Łódź,Bałuty,330000.0,50.07
3822,Łódź,Widzew,581600.0,58.75
3823,Łódź,Polesie,20000.0,25.0
3824,Łódź,Górna,357870.0,45.3
3825,Łódź,Bałuty,,74.65
3826,Łódź,Śródmieście,,65.05
3827,Łódź,Śródmieście,,32.8
3828,Łódź,Śródmieście,,64.89
3829,Łódź,Śródmieście,,53.13
3830,Łódź,Bałuty,312000.0,51.54
3831,Łódź,Widzew,235867.5,28.59
3832,Łódź,Bałuty,,51.88
3833,Łódź,Widzew,360000.0,42.63
3834,Łódź,Bałuty,,43.19
3835,Łódź,Bałuty,,38.79
3836,Łódź,Bałuty,,43.65
3837,Łódź,Bałuty,,38.79
3838,Łódź,Widzew,268226.0,33.32
3839,Łódź,Bałuty,,43.65
3840,Łódź,Bałuty,,59.07
3841,Łódź,Bałuty,,43.19
3842,Łódź,Bałuty,,28.49
3843,Łódź,Bałuty,,28.49
3844,Łódź,Bałuty,,51.88
3845,Łódź,Bałuty,,40.29
3846,Łódź,Bałuty,,51.88
3847,Łódź,Bałuty,,43.65
3848,Łódź,Bałuty,,28.49
3849,Łódź,Bałuty,,38.79
3850,Łódź,Bałuty,,38.79
3851,Łódź,Bałuty,,40.29
3852,Łódź,Bałuty,,43.19
3853,Łódź,Bałuty,,38.79
3854,Łódź,Bałuty,,38.79
3855,Łódź,Bałuty,,59.07
3856,Łódź,Bałuty,,38.79
3857,Łódź,Bałuty,,38.79
3858,Łódź,Bałuty,,28.49
3859,Łódź,Bałuty,,50.28
3860,Łódź,Bałuty,,38.79
3861,Łódź,Bałuty,,28.49
3862,Łódź,Bałuty,,38.79
3863,Łódź,Bałuty,,28.49
3864,Łódź,Bałuty,,40.29
3865,Łódź,Bałuty,,28.49
3866,Łódź,Bałuty,,51.88
3867,Łódź,Bałuty,,38.79
3868,Łódź,Bałuty,,43.19
3869,Łódź,Bałuty,,38.79
3870,Łódź,Bałuty,305900.0,50.3
3871,Łódź,Bałuty,390000.0,44.5
3872,Łódź,Bałuty,368000.0,47.0
3873,Łódź,Bałuty,,63.02
3874,Łódź,Bałuty,227000.0,31.0
3875,Łódź,,380000.0,34.56
3876,Łódź,Widzew,231990.0,28.12
3877,Łódź,Górna,270000.0,37.6
3878,Łódź,Śródmieście,445000.0,70.35
3879,Łódź,Widzew,494382.0,66.36
3880,Łódź,Bałuty,359000.0,47.0
3881,Łódź,Śródmieście,344500.0,53.3
3882,Łódź,Górna,409400.0,49.57
3883,Łódź,Górna,310000.0,43.19
3884,Łódź,Bałuty,380000.0,54.0
3885,Łódź,Śródmieście,349000.0,65.0
3886,Łódź,Bałuty,239000.0,30.0
3887,Łódź,Bałuty,389000.0,54.0
3888,Łódź,Śródmieście,275000.0,24.0
3889,Łódź,Śródmieście,330000.0,54.4
3890,Łódź,Śródmieście,580971.0,82.64
3891,Łódź,Bałuty,238340.0,28.04
3892,Łódź,Bałuty,314199.0,38.79
3893,Łódź,Polesie,394128.0,46.92
3894,Łódź,Bałuty,280000.0,51.54
3895,Łódź,Śródmieście,575839.0,71.98
3896,Łódź,Górna,380000.0,165.0
3897,Łódź,Bałuty,719000.0,90.1
3898,Łódź,Śródmieście,299000.0,55.9
3899,Łódź,Polesie,,56.46
3900,Łódź,Polesie,278000.0,30.0
3901,Łódź,Śródmieście,386748.0,35.81
3902,Łódź,Polesie,320000.0,43.0
3903,Łódź,Górna,250000.0,35.73
3904,Łódź,Śródmieście,100000.0,13.68
3905,Łódź,Widzew,450000.0,70.0
3906,Łódź,Widzew,499000.0,79.0
3907,Łódź,Bałuty,369000.0,49.8
3908,Łódź,Polesie,,30.03
3909,Łódź,Bałuty,425000.0,60.29
3910,Łódź,Śródmieście,790000.0,74.0
3911,Łódź,Polesie,455000.0,53.0
3912,Łódź,Polesie,465000.0,53.0
3913,Łódź,Polesie,,102.28
3914,Łódź,Śródmieście,468630.0,38.1
3915,Łódź,Górna,250000.0,28.58
3916,Łódź,Polesie,399000.0,46.58
3917,Łódź,Polesie,266189.0,34.57
3918,Łódź,Polesie,267498.0,34.74
3919,Łódź,Polesie,404340.0,58.6
3920,Łódź,Polesie,299222.0,38.86
3921,Łódź,Polesie,559115.0,83.45
3922,Łódź,Polesie,405168.0,58.72
3923,Łódź,Polesie,290624.0,38.24
3924,Łódź,Bałuty,335550.0,44.3
3925,Łódź,Widzew,430000.0,55.0
3926,Łódź,Polesie,,72.85
3927,Łódź,Śródmieście,918720.0,92.8
3928,Łódź,Górna,298900.0,38.0
3929,Łódź,Śródmieście,148500.0,30.5
3930,Łódź,Śródmieście,869000.0,134.0
3931,Łódź,Polesie,349000.0,53.0
3932,Łódź,Polesie,335000.0,42.42
3933,Łódź,Polesie,306000.0,42.42
3934,Łódź,Widzew,315000.0,40.58
3935,Łódź,Widzew,,70.73
3936,Łódź,Polesie,,42.85
3937,Łódź,Śródmieście,556740.0,51.55
3938,Łódź,Polesie,299000.0,40.0
3939,Łódź,Górna,659500.0,97.0
3940,Łódź,Widzew,432000.0,60.0
3941,Łódź,Bałuty,312000.0,44.86
3942,Łódź,Widzew,320000.0,40.58
3943,Łódź,Górna,590000.0,93.0
3944,Łódź,Śródmieście,586912.0,83.96
3945,Łódź,Górna,329000.0,55.0
3946,Łódź,Bałuty,224900.0,59.46
3947,Łódź,Polesie,,102.53
3948,Łódź,Śródmieście,720720.0,72.8
3949,Łódź,Widzew,325000.0,49.8
3950,Łódź,Bałuty,463800.0,38.65
3951,Łódź,Śródmieście,640070.0,61.34
3952,Łódź,Widzew,243000.0,40.0
3953,Łódź,Górna,355000.0,62.51
3954,Łódź,Polesie,,73.16
3955,Łódź,Śródmieście,724185.0,73.15
3956,Łódź,Bałuty,280000.0,45.1
3957,Łódź,Widzew,,95.46
3958,Łódź,Widzew,299000.0,37.0
3959,Łódź,Górna,290000.0,46.9
3960,Łódź,Górna,519000.0,78.77
3961,Łódź,Górna,469000.0,69.41
3962,Łódź,Śródmieście,1220000.0,122.0
3963,Łódź,Polesie,,51.18
3964,Łódź,Śródmieście,365000.0,76.21
3965,Łódź,Górna,210000.0,73.7
3966,Łódź,,390000.0,87.47
3967,Łódź,,255000.0,39.9
3968,Łódź,,299000.0,55.93
3969,Łódź,Polesie,650000.0,94.5
3970,Łódź,Polesie,192000.0,37.0
3971,Łódź,Bałuty,348000.0,53.0
3972,Łódź,Polesie,,43.08
3973,Łódź,Bałuty,,73.33
3974,Łódź,Śródmieście,740000.0,84.5
3975,Łódź,Śródmieście,399350.0,40.75
3976,Łódź,Polesie,463800.0,92.76
3977,Łódź,Śródmieście,475000.0,54.45
3978,Łódź,Polesie,,46.98
3979,Łódź,Śródmieście,3662000.0,449.0
3980,Łódź,Bałuty,400000.0,53.0
3981,Łódź,Górna,370000.0,63.0
3982,Łódź,Polesie,,62.48
3983,Łódź,Górna,290000.0,40.0
3984,Łódź,Śródmieście,310000.0,43.81
3985,Łódź,Polesie,,52.29
3986,Łódź,Polesie,,52.16
3987,Łódź,Polesie,,52.16
3988,Łódź,Górna,345000.0,55.6
3989,Łódź,Śródmieście,,58.15
3990,Łódź,Polesie,,44.86
3991,Łódź,Śródmieście,355000.0,69.13
3992,Łódź,Widzew,750924.0,98.16
3993,Łódź,Bałuty,315000.0,48.0
3994,Łódź,Polesie,,48.98
3995,Łódź,Śródmieście,378300.0,37.83
3996,Łódź,Śródmieście,521422.0,56.37
3997,Łódź,Widzew,340000.0,46.2
3998,Łódź,Polesie,,46.98
3999,Łódź,Polesie,,52.16
4000,Łódź,Polesie,,45.28
4001,Łódź,Bałuty,,54.32
4002,Łódź,Bałuty,,32.76
4003,Łódź,Bałuty,,49.14
4004,Łódź,Śródmieście,640000.0,81.94
